department,title,number
NEURO,DOCTORAL DISSERTATN ,800
SPHSC,THE NATURE OF SOUND ,261
SPHSC,PHONETICS,302
SPHSC,SOC-CLTR ASPCT COMM ,308
SPHSC,DIAG SP LANG DISRDR ,405
SPHSC,SPCH LANG HRN BRAIN ,425
SPHSC,MGMT HEARING LOSS,481
SPHSC,HONORS RESEARCH,498
SPHSC,UNDERGRAD RESEARCH,499
SPHSC,RS MTH SPC&HRNG SCI ,504
SPHSC,RES METHODS SLP,506
SPHSC,HEARING INST REPAIR ,522
SPHSC,BIRTH-TO-4 COMM DIS ,529
SPHSC,NEURO LANG DIS,532
SPHSC,VOICE DISORDERS,535
SPHSC,PEDIATRIC DYSPHAGIA ,543
SPHSC,ADV NEURO LANG DIS,546
SPHSC,PUBL SCHOOL SLP/AUD ,550
SPHSC,ADV PRACT SPCH EVAL ,551
SPHSC,ADV PRACT SPCH MGMT ,552
SPHSC,PRE-INTERNSHIP,555
SPHSC,SPEECH SCIENCE,560
SPHSC,TEACHING PRACTICUM,564
SPHSC,PROSEM S/L PATH,565
SPHSC,RESEARCH SEMINAR,567
SPHSC,ASSESS AUD DYSF II,571
SPHSC,AUDIOLGY PROSEMINAR ,588
SPHSC,ADV PRACTCM AUDLGY,591
SPHSC,RSCH PRACTICUM,599
SPHSC,INDEPNDNT STDY/RSCH ,600
SPHSC,INTERNSHIP,601
SPHSC,INTERN IN SCHOOLS,602
SPHSC,MASTERS THESIS,700
SPHSC,DOCTORAL DISSERTATN ,800
SPHSC,CAPSTONE PROJECT,801
INDIV,SENIOR STUDY,493
A E,LINEAR SYSTEMS,510
A E,COMPUT AERODYN,524
A E,FINITE ELM ANALYSIS ,541
A E,MECH OF COMPOSITES,550
LAW,GLOBAL HLTH JUSTICE ,305
LAW,LAW SCIENCE & TECH,310
LAW,INDEPNDNT STDY/RSCH ,600
LAW,DOCTORAL DISSERTATN ,800
EDC&I,TEACHING PROFESSION ,351
EDC&I,LANG LRNG IN COMM,359
EDC&I,MULTI ETHNIC C & I,424
EDC&I,WKSHP IMPRVE CURRIC ,494
EDC&I,UNDERGRAD RESEARCH,499
EDC&I,FIELD STUDY,500
EDC&I,FOUNDATIONS OF C&I,503
EDC&I,SEM IN CURR & INSTR ,505
EDC&I,TOPICS RSCH MTHDS,506
EDC&I,SMNR TEACHER EDUC,524
EDC&I,RDG COMP K-12,534
EDC&I,MATH THINK CURR PED ,539
EDC&I,SCI LEARNG DESIGN,571
EDC&I,CURR ISSUES MATH ED ,577
EDC&I,INDEP STUDIES EDUC,599
EDC&I,INDEPNDNT STDY/RSCH ,600
EDC&I,INTERNSHIP,601
MUSAP,BASIC KEYBOARD,133
MUSAP,BASIC KEYBOARD,134
MUSAP,BASIC KEYBOARD,135
MUSAP,STRING TECHNIQUES,205
MUSAP,WIND TECHNIQUES,210
MUSAP,GUITAR TECHNIQUES,218
MUSAP,SECONDARY PIANO,233
MUSAP,SECONDARY PIANO,234
MUSAP,SECONDARY PIANO,235
MUSAP,SECONDARY PIANO,239
MUSAP,WORLD MUSIC,389
MUSAP,WORLD MUSIC LAB,589
SNKRT,ELEM SANSKRIT,102
SNKRT,INTERMED SANSKRIT,202
SNKRT,ADVANCED SANSKRIT,312
SNKRT,UNDERGRAD RESEARCH,499
SNKRT,ELEM SANSKRIT,512
SNKRT,INTERMED SANSKRIT,522
SNKRT,ADVANCED SANSKRIT,532
SNKRT,SMNR INDN EPIGRAPHY ,570
DRAMA,INTRO TO THEATRE,101
DRAMA,PLAYS AND STYLES,201
DRAMA,THEATRE TECH PRACT,210
DRAMA,ACTING,251
DRAMA,ACTING,252
DRAMA,TH TECH PRAC LAB,290
DRAMA,TH TECH PRAC LAB,291
DRAMA,TH TECH PRAC LAB,292
DRAMA,THEATRE PRODUCTION,298
DRAMA,CRITICAL ANALYSIS,302
DRAMA,INTRMD ACTING-VERSE ,352
DRAMA,THEATRE HISTORY II,372
DRAMA,BEG TECHNICAL PRACT ,391
DRAMA,MAJORS SEMINAR,401
DRAMA,DIGITAL CINEMA PROD ,406
DRAMA,ADV THEAT TECH PRAC ,410
DRAMA,STAGE COSTUME DESGN ,415
DRAMA,COSTUM PTRN & CNSTR ,417
DRAMA,SCENE PAINTING,418
DRAMA,LIGHTING DESIGN,419
DRAMA,PROJECTS IN ACTING,454
DRAMA,ALEXANDER TECHNIQUE ,455
DRAMA,STAGE MANAGEMENT,466
DRAMA,SPEC STDY ACT-DIRCT ,490
DRAMA,SPEC STDY DSGN-TECH ,491
DRAMA,INTERNSHIP,493
DRAMA,STUDIES THEA&DRAMA,494
DRAMA,DESIGN-TECH PRACTCM ,495
DRAMA,THEATRE PRODUCTION,498
DRAMA,UNDERGRAD RESEARCH,499
DRAMA,ADV LTNG: CHALLENGES,509
DRAMA,DESIGN STUDIO,510
DRAMA,ADVANCED LIGHTING,512
DRAMA,DESIGN TECH COLLOQ,514
DRAMA,ADV THEATRE PRACTCM ,520
DRAMA,TEACHING OF ACTING,551
DRAMA,TEACHING OF ACTING,552
DRAMA,STUDIES IN ACTING,555
DRAMA,STUDIO I,557
DRAMA,STUDIO II,558
DRAMA,STUDIO III,559
DRAMA,DIRECTING PROJECTS,561
DRAMA,PERFORMANCE STUDIO,562
DRAMA,SEMINAR DIRECTING,563
DRAMA,DIRECTING CINEMA,566
DRAMA,ACTING PROCESS,567
DRAMA,WRITING FOR STAGE,568
DRAMA,DIR/TEACH APPRENTIC ,569
DRAMA,THEATRE HISTORY SEM ,577
DRAMA,DRAMA THEORY SEMINAR,586
DRAMA,ADV STDY THEATR ART ,599
DRAMA,INDEPNDNT STDY/RSCH ,600
DRAMA,MASTERS THESIS,700
DRAMA,DOCTORAL DISSERTATN ,800
HSTAFM,MODERN MIDDLE EAST,163
HSTAFM,ISRAEL/PALESTINE,570
B A,BUS HONORS SEMINAR,390
B A,SPECIAL TOPICS,490
B A,BUS INTERNSHIP,495
B A,BUSINESS ADMIN II,501
B A,GLOBAL BUS ISSUES,545
B A,CO-OP IN BUSINESS,560
B A,STRG MGMT PRACTICUM ,578
B A,DOCTORAL DISSERTATN ,800
SCAND,INTRO SCANDINAVIA,100
SCAND,FINN LIT/CULTR HIST ,151
SCAND,LATV LIT/CULT HIST,152
SCAND,DANISH LIT/CLT HIST ,155
SCAND,INTRO TO FOLKLORE,230
SCAND,FILM ANALYSIS: NORTH,271
SCAND,MSTRPCES SCAND LIT,312
SCAND,SCAND IN WORLD AFRS ,326
SCAND,SCAND MYTHOLOGY,330
SCAND,SCAND CHILDRENS LIT ,335
SCAND,SCAND INNOVATION,352
SCAND,SCAND CINEMA,360
SCAND,THE VIKINGS,370
SCAND,BALTIC HISTORY,454
SCAND,SENIOR ESSAY,498
SCAND,INDEP STUDY/RSRCH,499
SCAND,CONTEMP LIT THEORY,504
SCAND,SCAN SPEC TOPICS,590
SCAND,INDEPNDNT STDY/RSCH ,600
SCAND,MASTERS THESIS,700
SCAND,DOCTORAL DISSERTATN ,800
C LIT,LIT AND SCIENCE,210
C LIT,INTRO TO FOLKLORE,230
C LIT,WRITING IN C LIT,240
C LIT,INTRO: LIT & CULTR,250
C LIT,INTRO: THEMES,251
C LIT,INTRO TO GENRES,252
C LIT,STUDY ABROAD,295
C LIT,LITERATURE & FILM,357
C LIT,TPCS IN MODERN LIT,362
C LIT,LIT & VISUAL ARTS,371
C LIT,STUDY ABROAD,395
C LIT,INTRO THEORY & CRIT ,400
C LIT,DIRECTED STDY/RSCH,490
C LIT,INTERNSHIP,491
C LIT,HONORS THESIS,495
C LIT,HISTORY LIT CRIT 4,510
C LIT,CULTURAL CRIT II,535
C LIT,PRINT CULTR & PUBL,553
C LIT,MA ESSAY,590
C LIT,SPEC STDYS COMP LIT ,596
C LIT,SPEC SEMINAR/CONFER ,599
C LIT,INDEPNDNT STDY/RSCH ,600
C LIT,MASTERS THESIS,700
C LIT,DOCTORAL DISSERTATN ,800
PHARMP,IPPE COMMUNITY I,511
PHARMP,IPPE COMMUNITY IV,514
PHARMP,IPE FOUNDATIONS I,521
PHARMP,IPE FOUNDATIONS II,522
PHARMP,IPPE HOSPITAL III,533
PHARMP,APPE GEN MED,571
PHARMP,APPE HEALTH SYSTEM,572
PHARMP,APPE AMB CARE,573
PHARMP,APPE COMMUNITY,574
PHARMP,APPE PATIENT CARE,575
PHARMP,APPE NON-PT CARE,576
PHARMP,APPE SENIOR CARE,577
PHARMP,APPE ELECTIVE,578
PHARMP,GEN MED APPE,581
PHARMP,IN-PATIENT APPE,582
PHARMP,AMBULATORY APPE,583
PHARMP,COMMUNITY APPE,584
PHARMP,PATIENT CARE APPE,585
PHARMP,NON-PATIENT APPE,586
PHARMP,SENIOR CARE APPE,587
LATIN,INTRODUCTORY LATIN,102
LATIN,INTRO LATIN ACCEL,300
LATIN,CICERO & OVID,306
LATIN,LAT LIT OF AUG AGE,462
LATIN,SUPERVISED STUDY,490
LATIN,SEMINAR,520
LATIN,SUPERVISED STUDY,590
LATIN,INDEPNDNT STDY/RSCH ,600
LIS,DATABASE CONCEPTS,502
LIS,INFO CONTEMPL,509
LIS,INTRO PROGRAMMING,511
LIS,INDIGENOUS SYS KNOW ,534
LIS,RESEARCH SEMINAR,578
LIS,CAPSTONE I,596
LIS,SPEC TOPICS INFO/LIB,598
HSTAS,HIST OF KOREAN CIV,212
HSTAS,MOD CHINA: 3 REVOLUT,254
HSTAS,HIST MED MUGHAL IND ,402
HSTAS,JAPAN ECOLOGICL HIST,440
HSTAS,CHN HST TO AD 1276,452
HSTAS,FLD CRS SE ASIAN HS ,530
HSTAS,JAPAN ECOLOGICL HIST,540
DPHS,DIR STDYS IN DPHS,449
INDN,UNDERGRAD RESEARCH,499
INDN,STUDIES IN INDOLOGY ,590
EDLPS,UNDERGRAD RESEARCH,499
EDLPS,SPEC ED LAW,516
EDLPS,SOCSCI SOC JUSTICE,522
EDLPS,EDUCATIONAL INQUIRY ,526
EDLPS,HISTORY OF EDUCATN,530
EDLPS,SPEC TOP EDUC STDS,549
EDLPS,INTRO QUAL METHODS,558
EDLPS,EQUITY&LEAD CHNG,565
EDLPS,ED POLICY IMPLEMENT ,575
EDLPS,SPEC TOP ORG & POL,579
EDLPS,P-20 PIPELINE,586
EDLPS,LEAD MANAGEMT HE,588
EDLPS,ASSESSMENT IN HE,593
EDLPS,SPEC TOP HIGHER ED,598
EDLPS,INDEPNDNT STDIES,599
EDLPS,INDEPNDNT STDY/RSCH ,600
EDLPS,INTERNSHIP,601
M SCI,MIL SCI TAC LDR,102
M SCI,LEADERSHIP LAB,110
M SCI,MIL SCI TAC LDR,202
M SCI,MIL SCI APP LDR,302
M SCI,TECH MILITARY INSTR ,305
M SCI,ADV LEADERSHIP LAB,310
M SCI,MIL SCI ADAPT LDR,402
OCEAN,THE CHANGING OCEANS ,102
OCEAN,INTRO ASTROBIOLOGY,115
OCEAN,DEEP SEA VENTS,121
OCEAN,INTEGRATIVE OCEANS,210
OCEAN,SPEC TOPICS OCEAN,240
OCEAN,AQUATIC ECOPHYSLGY,270
OCEAN,MARINE ORG CHEM,295
OCEAN,COASTAL OCEAN,320
OCEAN,INTERDISC TPC OCEAN ,340
OCEAN,FND OCEAN SENSORS,351
OCEAN,SPEC TOP CHEM OCEAN ,401
OCEAN,SPEC TOP BIOL OCEAN ,431
OCEAN,SNR THESIS RESEARCH ,444
OCEAN,CLIMATIC EXTREMES,450
OCEAN,CLMT SCI RSRCH SMNR ,475
OCEAN,MARINE BIOL SEMINAR ,477
OCEAN,MARINE BIO RESEARCH ,479
OCEAN,OCEAN,480
OCEAN,FIELD EXP: OCEAN,494
OCEAN,STUDY ABROAD: OCEAN ,496
OCEAN,ADV SPEC TOP: OCEAN ,497
OCEAN,UNDERGRAD RESEARCH,499
OCEAN,INTERDISCIPL OCEAN,506
OCEAN,GEOPHYS FLUID DYN I ,512
OCEAN,SCIENTIFIC WRITING,518
OCEAN,SMNR IN CHEM OCEAN,529
OCEAN,MAR BACTRA &VIRUSES ,530
OCEAN,BIOL OCEANOGRAPHY,535
OCEAN,SMNR IN BIOL OCEAN,539
OCEAN,SMNR GEO/GPHY OCEAN ,549
OCEAN,TPCS PHYSICAL OCEAN ,569
OCEAN,MAR MICRO INTERACTN ,570
OCEAN,CLIMATE SEMINAR,586
OCEAN,CARBON AND CLIMATE,588
OCEAN,MS IN COASTAL ZONE,591
OCEAN,CLIMATE SEMINAR,593
OCEAN,CLIMATE CAPSTONE,596
OCEAN,INDEPNDNT STDY/RSCH ,600
OCEAN,MASTERS THESIS,700
OCEAN,DOCTORAL DISSERTATN ,800
LING,FUND OF GRAMMAR,100
LING,INTRO LING THOUGHT,200
LING,LANG & DIVERSITY,234
LING,SWEARNG & TABOO LANG,269
LING,SUR LING MTHD & THY ,400
LING,LING OF SIGN LANG,403
LING,HIST CHIN LANG,416
LING,SOCIOLINGUISTICS II ,433
LING,LANG PROCESSING 1,441
LING,INTRO LING PHONET,450
LING,PHONOLOGY I,451
LING,EXPERIMENTAL PHON,453
LING,SYNTAX I,461
LING,SYNTAX II,462
LING,SEMANTICS II,479
LING,FIELDWORK,490
LING,UNDERGRAD RESEARCH,499
LING,SYNTACTIC THEORY II ,508
LING,HIST CHIN LANG,516
LING,METH SOCIOLING THRY ,533
LING,LANG PROCESSING 1,541
LING,2ND/FL TEACH CPSTON ,548
LING,INTRO LING PHONET,550
LING,PHONOLOGY I,551
LING,EXPERIMENTAL PHON,553
LING,SYNTAX COMPUT LING,566
LING,ADVANCED STAT NLP,572
LING,COMPUT LING TOPICS,575
LING,SEMANTIC THEORY II,579
LING,LING COLLOQUIUM,599
LING,INDEPNDNT STDY/RSCH ,600
LING,MASTERS THESIS,700
LING,DOCTORAL DISSERTATN ,800
UKR,2ND YR UKRAINIAN,405
PHCOL,GEN PHCOL II,402
PHCOL,UNDERGRAD THESIS,498
PHCOL,UNDERGRAD RESEARCH,499
PHCOL,PHARMACOLOGY SMNR,507
PHCOL,DRUG DISC/EMRG THERA,510
PHCOL,AUTO/CARDIO PHCOL,511
PHCOL,CURRENT TOPICS,514
PHCOL,GEN PHARMACOL LAB,515
PHCOL,INT LAB RES PHCOL,519
PHCOL,MOL BIOL MEMBRN,537
PHCOL,ION CHANNELS,561
PHCOL,MOL BASIS MOTVD BEH ,562
PHCOL,KINASE FUNCTION,564
PHCOL,MOL NEUROSECRETION,571
PHCOL,REGULATED TXN PHCOL ,572
PHCOL,MICROGLIA AND CB,573
PHCOL,STRUCT BIOL UBIQ,575
PHCOL,G-PROTEIN CLPD RCPTR,576
PHCOL,UBIQUITIN FUNCTION,577
PHCOL,AKAPS RESEARCH,578
PHCOL,GENES AND BEHAVIOR,579
PHCOL,PROTEOMICS CELLSYST ,580
PHCOL,MITO SIGNALMETABOL,581
PHCOL,NUC ARCH NCRNA,582
PHCOL,NEURODEV & DISEASE,583
PHCOL,INDEPNDNT STDY/RSCH ,600
PHCOL,MASTERS THESIS,700
PHCOL,DOCTORAL DISSERTATN ,800
CSE,COMP SCI PRINCIPLES ,120
CSE,COMPUTER PRGRMNG I,142
CSE,COMPUTER PRGRMNG II ,143
CSE,DATA PROGRAMMING,160
CSE,CURRENT TOPICS CSE,190
CSE,CSE INTERNSHIP,301
CSE,FOUNDATIONS COMP II ,312
CSE,SW DESIGN & IMPL,331
CSE,DATA STRUC & PRLLEL ,332
CSE,SYSTEMS PROGRAMMING ,333
CSE,PROGRAMMING LANGS,341
CSE,INTRO DATA MGMT,344
CSE,HW SW INTERFACE,351
CSE,INTRO DIG DESIGN,369
CSE,DIGITAL DESIGN,371
CSE,DATA STRUC/ALGORITH ,373
CSE,SPECIAL TOPICS CSE,390
CSE,SOFTWARE TOOLS,391
CSE,SOFTWARE ENGINEERING,403
CSE,LANGS & COMPILERS,413
CSE,ARTIF INTELLIGENCE,415
CSE,ALG & COMP COMPLEX,417
CSE,INTRO TO ALGORITHMS ,421
CSE,INTRODUCTION TO HCI ,440
CSE,DATABASE INTERNALS,444
CSE,MACHINE LEARNING,446
CSE,NAT LANG PROCESSING ,447
CSE,INTRO OPERATING SYS ,451
CSE,ANIMATION CAPSTONE,460
CSE,INTRO COMP NETWORKS ,461
CSE,COMPUTER ARCH I,469
CSE,INTR TO ARTIF INTLL ,473
CSE,INTRO EMBEDDED SYS,474
CSE,EMBEDDED CAPSTONE,475
CSE,CAP SOFT DESIGN,481
CSE,LAB SYNTH BIO,488
CSE,SPECIAL TOPICS CSE,490
CSE,PROJECT PRACTICUM,495
CSE,SENIOR PROJECT,498
CSE,READING & RESEARCH,499
CSE,PROG LANG AN & IMPL ,501
CSE,REASONING FOR SW,507
CSE,NAT LANG PROCESSING ,517
CSE,CURRENT RESEARCH,519
CSE,COLLOQUIUM,520
CSE,OPERATING SYSTEMS,551
CSE,SECURITY & PRIVACY,564
CSE,DIGITAL SYST DESIGN ,567
CSE,AI-ROBOTICS,571
CSE,ARTIFICIAL INTEL I,573
CSE,CONVEX OPTIMIZATION ,578
CSE,RESEARCH SEMINAR,590
CSE,GROUP PROJECTS,591
CSE,SPECIAL TOPICS,599
CSE,INDEPNDNT STDY/RSCH ,600
CSE,INTERNSHIP,601
CSE,MASTERS THESIS,700
CSE,DOCTORAL DISSERTATN ,800
INFO,SOCIAL NETWORKING,101
INFO,INTRO DATA SCIENCE,180
INFO,INTELL FOUNDATIONS,200
INFO,TECH FOUNDATIONS,201
INFO,INFO ASSR & CYBRSEC ,310
INFO,COMP NET & DIST APP ,314
INFO,UX & INFO ARCH,331
INFO,CLIENT-SIDE DEV,340
INFO,INFO ETHICS & POLCY ,350
INFO,DESIGN METHODS,360
INFO,VISUAL INFO DESIGN,362
INFO,MOBILE APP DESIGN,365
INFO,DATA SCIENCE METHDS ,370
INFO,ADV DATA SCI METHDS ,371
INFO,IS ANALYSIS & DSGN,380
INFO,PROFESSIONALISM,386
INFO,TOPICS IN CYBERSEC,415
INFO,DB DESIGN & MGMT,430
INFO,CONTENT STRATEGY,433
INFO,SERVER-SIDE DEV,441
INFO,IOS MOBILE DEV,449
INFO,CAPSTONE PROJECT I,490
INFO,INTERNSHIP,495
INFO,TOPIC INFORMATICS,498
INFO,IND STUDY,499
HSERV,PBLC HLTH & SYS MGN ,344
HSERV,HLTH OF POPULATIONS ,482
HSERV,INDEPENDENT STUDY,499
HSERV,PH & INFORMATICS,509
HSERV,INTRO TO HSERV & PH ,511
HSERV,HLTH POLICY RSRCH,513
HSERV,QUAL RES MTHDS INTRO,517
HSERV,ADV RSCH METH II,524
HSERV,MAT CHILD EPI PROB,542
HSERV,MCH IN LMICS,544
HSERV,SOCIAL DETERMINANTS ,548
HSERV,HLTH DISPARITIES,555
HSERV,TOBACCO & PUB HLTH,558
HSERV,RACISM & PUBLIC HLTH,579
HSERV,STR OF HEALTH PROMO ,581
HSERV,HEALTH OUTCOMES,584
HSERV,PROGRAM SEMINARS,592
HSERV,FIELDWORK IN COMM H ,595
HSERV,CAPSTONE PROJECT,599
HSERV,INDEPNDNT STDY/RSCH ,600
HSERV,MASTERS THESIS,700
HSERV,DOCTORAL DISSERTATN ,800
EDTEP,QTR 3 ELEM FIELD,503
EDTEP,TCH & LRN NUM II,522
EDTEP,TCH & LRN SCI,523
EDTEP,TCH & LRN LITRCY III,533
EDTEP,DIFFERENTIATED INST ,544
EDTEP,ASSESSMENT ELEM ED,552
EDTEP,TCHING & LRNING II,561
EDTEP,ADOL DEV & EDUC II,563
EDTEP,WORKING IN SCHOOLS,564
EDTEP,SEC CAPSTONE,595
EDTEP,INDEPNDNT STDY/RSCH ,600
EDTEP,QTR 4 FIELD EXP,601
E E,INTRO TO E E,215
E E,CIRCUIT THEORY,233
E E,CT LINEAR SYSTEMS,235
E E,DIGITAL CIR & SYSTE ,271
E E,DEVICES/CIRCUITS I,331
E E,DT LINEAR SYSTEMS,341
E E,APPL EM,361
E E,DIGITAL DESIGN,371
E E,ADV TECH WRITING EE ,393
E E,PROFESSIONAL ISSUES ,398
E E,ADV TOPICS E E,400
E E,COMP AID SYS DESIGN ,415
E E,MOD WIRELESS COMMS,417
E E,QUANTUM MECH ENGRS,421
E E,LAB SYNTH BIO,425
E E,MEDICAL INSTRUMENTN ,436
E E,DIG SIG & FILTERING ,442
E E,CONTROLS CAPSTONE,448
E E,WIND ENERGY,451
E E,ELECTRIC DRIVES,453
E E,POWER SYS DYN & PROT,455
E E,MICROWAVE ELEC DESN ,463
E E,COMPUTER ARCH I,469
E E,LINEAR IC DESIGN,473
E E,INTRO EMBEDDED SYS,474
E E,EMBEDDED CAPSTONE,475
E E,VLSI II,477
E E,READINGS & RESEARCH ,490
E E,UNDERGRAD SEMINAR,491
E E,LEADERSHIP SEMINAR,492
E E,ENTREP CAPSTONE,497
E E,UG RSCH-SP PROJECT,499
E E,GRADUATE SEMINAR,500
E E,ACADEMIC WRITING,501
E E,FUND OF WIRE COMM,506
E E,STAT LEARNING,511
E E,INFO THEORY I,514
E E,QUANTUM MECH ENGRS,521
E E,VLSI II,525
E E,MICROFABRICATION,527
E E,SEMICOND OPTOELEC,529
E E,TOP ELECT CIR DES,538
E E,ROBOT MANIPULATION,543
E E,CONTROL SYS THEORY,546
E E,LIN MULTVAR CONTROL ,548
E E,WIND ENERGY,551
E E,TOPICS ELEC ENERGY,559
E E,DIGITAL IMAGE PROC,568
E E,CONVEX OPTIMIZATION ,578
E E,"TOPICS/EM,OPT,ACOUS ",579
E E,ADV TPCS CMU THRY,595
E E,SPECIAL TOPICS EE,598
E E,SPECIAL PROJECTS,599
E E,INDEPNDNT STDY/RSCH ,600
E E,MASTERS THESIS,700
E E,DOCTORAL DISSERTATN ,800
ENGL,CRIT READ & WRITING ,102
ENGL,WRITING FRM SOURCES ,103
ENGL,COMM STRATEGIES,104
ENGL,ENGL FOR INTL T.A.,105
ENGL,WRITING READY,108
ENGL,INTRODUCTORY COMP,109
ENGL,INTRODUCTORY COMP,110
ENGL,COMPOSITION: LIT,111
ENGL,WRITING STUDIO,115
ENGL,COMPOSTN: SOC ISSUE ,121
ENGL,COMPOSITN: EXPOSITN ,131
ENGL,MULTIMODAL COMP,182
ENGL,WRITING HUM,197
ENGL,WRITING/SOC SCI,198
ENGL,WRITING NAT SCI,199
ENGL,READING LIT FORMS,200
ENGL,INTRO ENGL LANG LIT ,202
ENGL,POP FICTION & MEDIA ,204
ENGL,INTRO CULTURE STUDY ,207
ENGL,LIT 400 TO 1600,210
ENGL,READ PROSE FICTION,242
ENGL,READING POETRY,243
ENGL,ASIAN-AMERICAN LIT,257
ENGL,LIT&SOC DIFFERENCE,259
ENGL,ENVIRNTL HUMANITIES ,265
ENGL,USES OF ENGL LANG,270
ENGL,CHILDREN'S & YA LIT ,277
ENGL,INTERMED EXPOS WRIT ,281
ENGL,INT MULTIMODAL COMP ,282
ENGL,BEGIN VERSE WRITING ,283
ENGL,BEG SHORT STRY WRIT ,284
ENGL,WRITERS ON WRITING,285
ENGL,STUDY ABROAD,295
ENGL,INTERMED WRIT HUM,297
ENGL,INTERMED WRIT SOC S ,298
ENGL,INT WRITING NAT SCI ,299
ENGL,READING MAJOR TEXTS ,300
ENGL,CRITICAL PRACTICE,302
ENGL,CULTURAL STUDIES,307
ENGL,POSTCLNIAL LIT&CLTR ,316
ENGL,BLACK LIT GENRES,318
ENGL,CHAUCER,321
ENGL,SHAKESPEAR AFT 1603 ,324
ENGL,AGE OF VICTORIA,335
ENGL,MODERN NOVEL,337
ENGL,ANGLO-IRISH LIT,340
ENGL,CONTEMPORARY NOVEL,342
ENGL,EARLY AMER LIT,352
ENGL,EARLY 20TH C AM LIT ,354
ENGL,WOMEN WRITERS,368
ENGL,ENGL LANG STUDY,370
ENGL,ADV EXPOSITORY WRIT ,381
ENGL,SPECIAL MULTIMODAL,382
ENGL,THE CRAFT OF VERSE,383
ENGL,THE CRAFT OF PROSE,384
ENGL,STUDY ABROAD,395
ENGL,TOPICS CULTURE ST,407
ENGL,SPEC STUDIES IN LIT ,440
ENGL,QUEER & LGBT STUDIES,466
ENGL,TEACHING WRITING,471
ENGL,LANG VAR LANG POL,479
ENGL,ADV VERSE WORKSHOP,483
ENGL,ADV PROSE WORKSHOP,484
ENGL,INTERNSHIP,491
ENGL,CREATIVE WRIT CONF,493
ENGL,HONORS SEMINAR,494
ENGL,INDEPENDENT STUDY,499
ENGL,PRINT CULTR & PUBL,503
ENGL,HISTORY LIT CRIT 4,510
ENGL,INTRO READ OLD ENGL ,512
ENGL,SHAKESPEARE,518
ENGL,STDYS IN NARRATIVE,550
ENGL,CULTURAL STUDIES,556
ENGL,LANG/RHET METHODS,563
ENGL,CURR RHETORCL THRY,564
ENGL,PRACTICUM IN TESL,570
ENGL,TESOL THEOR & PRACT ,571
ENGL,RES IN SEC LANG ACQ ,574
ENGL,TESOL COLLOQUIUM,578
ENGL,CRTV WR AS CRIT RDR ,581
ENGL,ADV FICT WORKSHOP,584
ENGL,ADV POETRY WORKSHOP ,585
ENGL,GRAD WRITING CONF,586
ENGL,MA ESSAY,590
ENGL,DIRECTED READINGS,597
ENGL,INDEPNDNT STDY/RSCH ,600
ENGL,INTERNSHIP,601
ENGL,MASTERS THESIS,700
ENGL,DOCTORAL DISSERTATN ,800
HIHIM,MGMT CONCEPTS I,408
HIHIM,HEALTH DATA MGMT,411
HIHIM,"CPT, DOC & REV MGMT ",415
HIHIM,FINANCE/HLTH MGR,454
HIHIM,QUAL IMPR/HLTHCARE,456
HIHIM,PROF PATHWAYS,460
HIHIM,SPECIAL TOPICS,490
HIHIM,INDEPENDENT STUDY,499
HIHIM,ENTPRS SYS & EHRS,510
HIHIM,LAW POLICY & ETHICS ,520
HIHIM,HLTHCARE QUAL TECH,556
HIHIM,PROJECT MGMNT,598
HIHIM,CAPSTONE PROJECT,599
P BIO,UNDERGRAD THESIS,498
P BIO,UNDERGRAD RESEARCH,499
P BIO,PHYSIOLOGY LAB,508
P BIO,TEACHING PHYSIOLOGY ,513
P BIO,PHYSIOLOGY SEMINAR,520
P BIO,BIOPHYSICS SEMINAR,521
P BIO,SEL TOPICS RES PHYS ,522
P BIO,RDGS ADV PHYS & BIO ,526
P BIO,QUANT METH NEUROSCI ,545
P BIO,INDEPNDNT STDY/RSCH ,600
P BIO,MASTERS THESIS,700
P BIO,DOCTORAL DISSERTATN ,800
NORW,1ST YEAR NORWEGIAN 2,102
NORW,SECOND-YEAR NORW,202
NORW,SUPERVISED READING,490
SCM,SCM LEADERSHIP,503
SCM,LEAN & 6-SIGMA,522
SCM,MINING BIG DATA,530
SCM,GLOBAL SC & LOG,532
SCM,SC LEAD & PRACTICE,599
B H,BIOETHICS PERSP,339
B H,ETH IMPL BIOTECH,444
B H,JUSTICE HEALTH CARE ,474
B H,UNDERGRAD RESEARCH,499
B H,LAW ETHICS IN PHG,514
B H,MED ETH & JURIS,535
B H,BIOETHICS PERSP,539
B H,ETH IMPL BIOTECH,544
B H,JUSTICE HEALTHCARE,574
B H,MASTERS PROJECT,596
B H,INDEPNDNT STDY/RSCH ,600
FIN,BUSINESS FINANCE,350
FIN,INT REAL ESTATE FIN ,425
FIN,INTL FINANCIAL MGMT ,428
FIN,REAL EST CPTL MKTS,435
FIN,FINANCL THRY&ANLYS,453
FIN,VALUATION INV FIN,454
FIN,ENTREPRENEURIAL FIN ,457
FIN,VENTURE INVESTING,459
FIN,INVESTMENTS,460
FIN,SPECIAL TOPIC-FIN,490
FIN,FINANCE INTERNSHIP,495
FIN,UNDERGRAD RESEARCH,499
FIN,BUSINESS FINANCE,502
FIN,BUS VAL & INV ANLYS ,556
FIN,ENTREPRENEURIAL FIN ,557
FIN,MERGERS & ACQUIST,558
FIN,MGMT FINANCIAL RISK ,562
FIN,SPECIAL TOPICS,579
